cost	deps	time	x	x0	x1	x6
598.0284375864326	-32.34510684356031	Tue Jun  4 17:09:20 2019	[ 9.78740228 25.46212846]	[20.0, 10.0]	90.00999999999999	0.29900000000000004
1360.8445832132325	-43.2149638372615	Tue Jun  4 17:09:44 2019	[18.29377611 13.84569566]	[20.0, 10.0]	90.00999999999999	0.3490000000000001
1456.839109428043	-44.12653708693685	Tue Jun  4 17:10:14 2019	[11.22171873 20.91242834]	[20.0, 10.0]	90.00999999999999	0.399
2196.1196561048373	-54.22397277232239	Tue Jun  4 17:10:38 2019	[12.81158254 15.396515  ]	[20.0, 10.0]	90.00999999999999	0.44900000000000007
2875.2067633514157	-58.41231315263293	Tue Jun  4 17:11:04 2019	[18.71942364 12.05719922]	[20.0, 10.0]	90.00999999999999	0.499
3910.298378741033	64.42394528350866	Tue Jun  4 17:11:25 2019	[19.2875354  11.91285044]	[20.0, 10.0]	100.00999999999999	-0.501
3286.1878317536825	60.8506690305465	Tue Jun  4 17:11:45 2019	[19.62751628 11.9312266 ]	[20.0, 10.0]	100.00999999999999	-0.451
2326.7498252535356	53.13483395048934	Tue Jun  4 17:12:18 2019	[ 7.36482717 18.35332678]	[20.0, 10.0]	100.00999999999999	-0.401
927.2238002681339	25.950718031763344	Tue Jun  4 17:13:25 2019	[-17.81843999  41.69951714]	[20.0, 10.0]	100.00999999999999	-0.351
1142.0480435743575	42.34159942457987	Tue Jun  4 17:13:55 2019	[ 6.65772903 23.00355546]	[20.0, 10.0]	100.00999999999999	-0.301
658.3863757118199	34.26015436253044	Tue Jun  4 17:14:31 2019	[11.85839036 26.55055677]	[20.0, 10.0]	100.00999999999999	-0.251
283.0353993770055	27.559779382205974	Tue Jun  4 17:15:06 2019	[15.16344678 21.37431351]	[20.0, 10.0]	100.00999999999999	-0.20099999999999996
48.546743453299456	15.764105447309092	Tue Jun  4 17:15:39 2019	[16.24690009 16.44001387]	[20.0, 10.0]	100.00999999999999	-0.15099999999999997
13.185098891690101	0.0003415035526614929	Tue Jun  4 17:16:33 2019	[15.44103639 15.44118245]	[20.0, 10.0]	100.00999999999999	-0.10099999999999998
6.5861812215651545	0.0005550872716781896	Tue Jun  4 17:17:30 2019	[15.43607108 15.43636519]	[20.0, 10.0]	100.00999999999999	-0.05099999999999999
0.1311036496462666	0.00030073750474457484	Tue Jun  4 17:18:32 2019	[15.57413201 15.57397811]	[20.0, 10.0]	100.00999999999999	-0.0010000000000000009
6.326196111244387	-0.0003553350925358245	Tue Jun  4 17:19:27 2019	[15.43607779 15.43589297]	[20.0, 10.0]	100.00999999999999	0.049000000000000044
12.852329782882418	-1.2890441041690792e-05	Tue Jun  4 17:20:20 2019	[15.43720905 15.43720339]	[20.0, 10.0]	100.00999999999999	0.09900000000000009
46.21495016026615	-15.048114345210038	Tue Jun  4 17:20:52 2019	[16.74066533 16.93148143]	[20.0, 10.0]	100.00999999999999	0.14900000000000002
270.24211885085833	-27.77091788560987	Tue Jun  4 17:21:26 2019	[15.11184014 19.94266635]	[20.0, 10.0]	100.00999999999999	0.19900000000000007
633.6266366505076	-32.38503008055593	Tue Jun  4 17:22:06 2019	[ 5.70991647 25.5336646 ]	[20.0, 10.0]	100.00999999999999	0.249
1031.7501078433395	-38.52628291630747	Tue Jun  4 17:22:44 2019	[ 0.15883968 27.08335559]	[20.0, 10.0]	100.00999999999999	0.29900000000000004
916.7605530025673	-26.450708049640447	Tue Jun  4 17:23:57 2019	[-15.96285728  43.81270877]	[20.0, 10.0]	100.00999999999999	0.3490000000000001
2163.6196387375553	-50.778849498579305	Tue Jun  4 17:24:29 2019	[ 5.57197986 21.05174278]	[20.0, 10.0]	100.00999999999999	0.399
3309.8117260605777	-59.6850775005517	Tue Jun  4 17:24:49 2019	[19.9227301  11.29102344]	[20.0, 10.0]	100.00999999999999	0.44900000000000007
3782.4215686614875	-63.05365508823158	Tue Jun  4 17:25:09 2019	[19.02722062 11.15863263]	[20.0, 10.0]	100.00999999999999	0.499
